@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric

@data
1254,'2023/12/10 17:57:55:816',2,-0.267164,0.90986,-0.649881,0.258271,1.190497,-0.131196,0.48018,-0.025211,-0.16855,1.348713,0.701643,0.130688,-0.322844,-1.271864,-0.078849,-0.539694,0.217352,0.168414,-0.040121,0.670782,-0.485973,-0.251492,0.449106,-0.34253,-0.310733,-0.503148,0.863759,-0.851118,0.270468,-0.28933,-0.049094,0.291131,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1255,'2023/12/10 17:57:55:917',2,-0.279189,0.83355,-0.676213,0.331248,1.204955,-0.172701,0.508793,-0.054911,0.030957,1.388589,0.727612,0.127018,-0.324246,-1.222627,-0.189641,-0.543964,0.197548,0.260927,-0.082796,0.553835,-0.479377,-0.234032,0.501155,-0.284962,-0.305437,-0.454475,0.853206,-0.920963,0.387059,-0.338715,-0.181947,0.289132,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1256,'2023/12/10 17:57:56:017',2,-0.262451,0.803858,-0.663184,0.340876,1.192221,-0.20791,0.537861,-0.020431,-0.228797,1.403294,0.636133,0.134601,-0.311682,-1.403329,-0.147853,-0.536188,0.185928,0.272393,-0.068811,0.479536,-0.48134,-0.263341,0.488052,-0.232267,-0.297657,-0.45237,0.717563,-0.937441,0.600924,-0.28047,-0.210825,0.301128,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1257,'2023/12/10 17:57:56:117',2,-0.253345,0.48975,-0.655454,0.503121,1.107672,-0.257633,0.587277,-0.099464,-0.262049,1.469501,0.481374,0.156826,-0.305122,-0.876082,-0.227367,-0.515726,0.19692,0.392812,-0.097598,0.369325,-0.472015,-0.261406,0.546563,-0.155237,-0.294634,-0.488469,0.67536,-1.002236,0.840657,-0.369174,-0.471839,0.309925,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1258,'2023/12/10 17:57:56:216',2,-0.271729,0.328179,-0.635472,0.580579,1.074192,-0.220858,0.597088,-0.165924,-0.22509,1.525893,0.448968,0.165096,-0.316981,-0.776475,-0.260615,-0.509029,0.191207,0.481002,-0.165518,0.332939,-0.473826,-0.262908,0.571954,-0.141489,-0.29334,-0.376898,0.684844,-1.04128,0.800844,-0.375141,-0.520591,0.309762,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1259,'2023/12/10 17:57:56:317',2,-0.298808,0.209639,-0.622481,0.690777,1.155759,-0.200425,0.610764,-0.218451,-0.223694,1.587014,0.388308,0.161189,-0.322489,-0.777365,-0.31157,-0.441652,0.183573,0.614323,-0.309552,0.276346,-0.477818,-0.308,0.593807,-0.129566,-0.294286,-0.217522,0.6222,-1.110799,0.763418,-0.459153,-0.541725,0.310282,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1260,'2023/12/10 17:57:56:417',2,-0.298811,0.204603,-0.616759,0.691844,1.165681,-0.181712,0.616755,-0.187312,-0.268272,1.597241,0.388684,0.141789,-0.324009,-0.725328,-0.314971,-0.407067,0.176545,0.642071,-0.338412,0.268131,-0.476719,-0.319437,0.589857,-0.12389,-0.292322,-0.163199,0.558712,-1.115975,0.774632,-0.491775,-0.540528,0.311386,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1261,'2023/12/10 17:57:56:517',2,-0.227058,-0.215827,-0.54,0.724712,1.151242,0.126346,0.629969,0.072149,-0.254339,1.79381,0.702041,-0.032476,-0.369195,-0.503621,-0.138075,-0.238093,0.173825,0.489107,-0.653796,0.296791,-0.452723,-0.280183,0.400535,-0.110308,-0.228885,-0.329443,0.594628,-1.062181,0.872781,-0.2754,-0.509501,0.383459,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1262,'2023/12/10 17:57:56:618',2,-0.180692,-0.142248,-0.500297,0.347192,1.213,0.214155,0.667387,0.260098,-0.318099,1.785803,0.917001,-0.370845,-0.362806,-0.534923,-0.068289,0.174494,0.103503,0.345546,-0.72751,0.238503,-0.49283,-0.184682,0.275356,-0.109965,-0.19143,0.006158,-0.030754,-0.783202,0.748654,-0.442642,-0.318097,0.368608,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1263,'2023/12/10 17:57:56:702',2,-0.156058,-0.065433,-0.492526,0.122513,1.237665,0.124831,0.697938,0.211505,-0.3298,1.764487,1.004286,-0.42099,-0.341916,-0.456885,-0.023638,0.362334,0.069479,0.316049,-0.719419,0.179226,-0.517996,-0.288348,0.247664,-0.109483,-0.188642,0.088957,-0.283672,-0.757513,0.710396,-0.544749,-0.247783,0.345923,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1264,'2023/12/10 17:57:56:801',2,-0.113253,-0.08216,-0.462718,0.186098,1.203887,0.227897,0.692076,0.307041,-0.236063,1.724168,0.890537,-0.49517,-0.352487,-0.556375,-0.033087,0.406721,0.069952,0.29014,-0.747939,0.216199,-0.51685,-0.276173,0.171375,-0.119201,-0.187719,0.148988,-0.297064,-0.700918,0.603968,-0.482838,-0.125403,0.359922,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1265,'2023/12/10 17:57:56:901',2,-0.070506,-0.126976,-0.434526,0.309057,1.271774,0.38579,0.694155,0.398475,-0.179891,1.617661,0.712143,-0.49979,-0.351792,-0.665355,-0.040461,0.425329,0.081788,0.234975,-0.864553,0.201433,-0.505269,-0.257592,0.137493,-0.121838,-0.191274,0.229305,-0.237324,-0.689475,0.589197,-0.430339,-0.072514,0.39072,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1266,'2023/12/10 17:57:57:002',2,-0.095819,-0.160983,-0.422398,0.223132,1.115575,0.471085,0.703037,0.487731,-0.196415,1.534306,0.57671,-0.465234,-0.352002,-0.627722,-0.077956,0.393715,0.076803,0.137279,-0.935948,0.169463,-0.487434,-0.169001,0.182506,-0.119226,-0.176125,0.124011,-0.254626,-0.684783,0.604373,-0.440645,-0.139439,0.411274,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1267,'2023/12/10 17:57:57:101',2,-0.075163,-0.016221,-0.480211,0.298758,1.002035,0.635116,0.66952,0.503307,-0.206368,1.415906,0.630197,-0.53234,-0.36025,-0.497999,-0.09298,0.410181,0.037068,0.052381,-1.082071,0.26191,-0.482466,-0.060782,0.097097,-0.075707,-0.154295,-0.177872,-0.1235,-0.785669,0.504365,-0.491941,-0.014771,0.42839,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1268,'2023/12/10 17:57:57:202',2,-0.09023,-0.330977,-0.471283,0.407091,0.827694,0.726603,0.593965,0.185871,-0.383578,1.05494,0.523901,-0.607187,-0.335901,-0.257543,-0.195876,0.401511,0.020026,-0.054025,-1.074043,0.301391,-0.483654,0.079206,0.085092,0.101609,-0.103053,0.218784,-0.205424,-0.873203,-0.096985,-0.723355,-0.139962,0.47163,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1269,'2023/12/10 17:57:57:303',2,-0.099276,-0.472597,-0.420285,0.44622,0.858073,0.791612,0.577481,0.107474,-0.414833,0.985671,0.552151,-0.623944,-0.321203,-0.145721,-0.173552,0.399365,0.030338,-0.038303,-1.030097,0.30395,-0.486542,0.1177,0.0985,0.141647,-0.075617,0.347851,-0.218719,-0.877419,-0.226739,-0.72611,-0.192538,0.48704,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1270,'2023/12/10 17:57:57:401',2,-0.101263,-0.558108,-0.412077,0.453673,0.862182,0.7979,0.567166,0.058188,-0.421048,0.975091,0.555282,-0.632616,-0.317655,-0.106321,-0.162738,0.397303,0.033193,-0.037968,-1.024841,0.300246,-0.487021,0.119196,0.100961,0.168353,-0.067348,0.374731,-0.217622,-0.870613,-0.297673,-0.757937,-0.210633,0.493049,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1271,'2023/12/10 17:57:57:503',2,-0.115148,-0.549811,-0.340536,0.508821,0.957019,0.900258,0.561603,-0.014205,-0.449801,0.872575,0.670344,-0.641983,-0.290811,-0.108273,-0.156773,0.398957,0.016624,-0.000994,-0.945957,0.29296,-0.492022,0.120722,0.125874,0.179105,-0.016718,0.613685,-0.235886,-0.899391,-0.352824,-0.746598,-0.215939,0.511225,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1272,'2023/12/10 17:57:57:603',2,-0.121693,-0.132026,-0.30469,0.576574,0.980964,0.968759,0.55386,0.094753,-0.446145,0.773648,0.643029,-0.648063,-0.280469,-0.139601,-0.156754,0.395289,-0.041818,0.005275,-0.813758,0.27797,-0.492292,0.32402,0.127547,0.220958,-0.000183,0.743729,-0.238862,-0.908811,-0.595036,-0.744663,-0.325798,0.511925,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1273,'2023/12/10 17:57:57:703',2,-0.131537,0.215641,-0.1942,0.630146,1.043967,1.041199,0.550242,0.234389,-0.399712,0.605861,0.742629,-0.657214,-0.260206,-0.154479,-0.138006,0.406132,-0.102242,0.057674,-0.754431,0.278593,-0.487873,0.479616,0.139284,0.229222,0.062705,0.594339,-0.190296,-0.954675,-0.702744,-0.49486,-0.357779,0.547511,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1274,'2023/12/10 17:57:57:803',2,-0.134376,0.270314,-0.166099,0.651552,1.07179,1.02384,0.547059,0.255853,-0.392383,0.539752,0.788345,-0.662555,-0.252112,-0.141811,-0.136353,0.410491,-0.127852,0.057969,-0.744658,0.28426,-0.489111,0.490322,0.136197,0.230047,0.080704,0.58542,-0.170201,-0.966156,-0.714151,-0.482652,-0.358093,0.557617,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1275,'2023/12/10 17:57:57:904',2,-0.137228,0.272079,-0.150831,0.668193,1.12673,1.010519,0.547707,0.340263,-0.395272,0.442557,0.800222,-0.66549,-0.239394,-0.142168,-0.144532,0.416201,-0.147505,0.071394,-0.732217,0.286026,-0.492754,0.498239,0.132986,0.227413,0.100038,0.577076,-0.153987,-0.967817,-0.706062,-0.396041,-0.352836,0.573123,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1276,'2023/12/10 17:57:58:004',2,-0.144019,0.282435,-0.169545,0.631733,1.117049,0.983197,0.551015,0.334295,-0.415851,0.422139,0.776453,-0.670517,-0.23515,-0.115938,-0.150072,0.431087,-0.162195,0.024098,-0.761033,0.284118,-0.496722,0.524241,0.129299,0.232272,0.115968,0.624689,-0.2042,-0.90378,-0.709157,-0.291257,-0.352893,0.59356,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1277,'2023/12/10 17:57:58:105',2,-0.23688,0.04988,-0.248654,1.43909,0.668296,0.872766,0.510105,-0.086037,-0.404669,0.410437,0.689389,0.155089,-0.303077,0.050911,-0.076511,-0.441089,-0.049074,0.22375,-0.843803,0.36909,-0.413409,-0.464755,0.227486,0.234803,0.093511,0.479201,0.481834,-1.352776,-0.550449,0.172545,-0.535517,0.630062,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1278,'2023/12/10 17:57:58:205',2,-0.258518,0.047321,-0.262393,1.469089,0.668167,0.842192,0.520397,-0.089457,-0.402023,0.354593,0.627674,0.201633,-0.299476,0.154865,-0.062809,-0.455778,-0.049092,0.262891,-0.837095,0.334276,-0.409635,-0.450464,0.215127,0.24081,0.130832,0.505751,0.410773,-1.29236,-0.569099,0.332603,-0.514768,0.655489,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1279,'2023/12/10 17:57:58:306',2,-0.241114,0.231477,-0.206017,1.517115,0.630397,0.605317,0.503723,-0.116115,-0.419189,0.27058,0.529108,0.175357,-0.276462,0.178731,-0.002073,-0.441726,-0.080028,0.334557,-0.872845,0.339081,-0.392446,-0.555746,0.186165,0.252697,0.272305,0.41263,0.432581,-1.20804,-0.629763,0.420729,-0.512466,0.725107,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1280,'2023/12/10 17:57:58:403',2,-0.350829,0.218222,-0.222393,1.505853,0.511832,0.563613,0.487756,-0.253803,-0.424539,0.451617,0.511687,-0.198417,-0.304835,0.190124,0.034022,-0.548566,-0.148947,0.315733,-0.757442,0.439183,-0.373273,-0.310967,0.174263,0.258547,0.292109,0.277263,0.074778,-0.868191,-0.703266,0.13146,-0.673362,0.727334,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1281,'2023/12/10 17:57:58:505',2,-0.423871,0.227248,-0.205518,1.423352,0.541193,0.524969,0.485666,-0.309549,-0.436149,0.626146,0.508773,-0.897083,-0.320546,0.039752,0.043641,-0.614766,-0.202821,0.192362,-0.69285,0.543992,-0.367151,0.008346,0.166307,0.271304,0.306356,-0.000147,-0.112518,-0.63959,-0.748784,0.014447,-0.857056,0.712766,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1282,'2023/12/10 17:57:58:605',2,-0.43611,0.234866,-0.202034,1.413347,0.561172,0.526509,0.492394,-0.327269,-0.440983,0.666333,0.522639,-0.984398,-0.321636,0.017224,0.041169,-0.625616,-0.21157,0.176439,-0.691735,0.553923,-0.366587,0.055426,0.170227,0.271563,0.309926,-0.038808,-0.129855,-0.624067,-0.755231,-0.008195,-0.878041,0.70921,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1283,'2023/12/10 17:57:58:706',2,-0.434553,0.349004,-0.184053,1.413896,0.496814,0.433226,0.603218,-0.509521,-0.438384,0.737651,0.705228,-1.019098,-0.335868,0.099761,0.020284,-0.678773,-0.218341,0.120204,-0.796606,0.381423,-0.346907,0.17566,0.166326,0.260475,0.328932,0.049056,-0.249576,-0.814202,-0.789393,-0.045827,-0.751547,0.726691,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1284,'2023/12/10 17:57:58:806',2,-0.436601,0.380054,-0.176207,1.392241,0.512046,0.332884,0.70639,-0.516893,-0.455426,0.763606,0.760168,-0.956536,-0.333507,0.145122,0.001535,-0.682944,-0.244995,0.0898,-0.800128,0.160962,-0.342956,0.146416,0.179211,0.254304,0.33291,0.07841,-0.13032,-0.836049,-0.826479,0.089254,-0.681055,0.724057,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1285,'2023/12/10 17:57:58:906',2,-0.446867,0.509369,-0.129555,1.369185,0.50856,0.231408,0.696847,-0.604121,-0.462078,0.935195,0.913397,-0.972289,-0.348088,0.15551,0.07627,-0.681898,-0.364022,-0.215526,-1.002989,0.192221,-0.335799,0.125467,0.161629,0.264818,0.375654,0.172095,-0.067537,-0.941065,-0.87611,0.03047,-0.654981,0.715365,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1286,'2023/12/10 17:57:59:006',2,-0.353101,0.544043,-0.069526,1.326056,0.502305,0.231731,0.762942,-0.424279,-0.370393,0.696846,0.475967,-0.944094,-0.361782,-0.004076,0.156562,-0.64193,-0.30031,-0.30239,-1.009851,-0.016981,-0.332608,-0.031588,-0.001717,0.247419,0.376136,-0.038168,-0.217973,-0.899541,-0.947208,0.303672,-0.436655,0.7857,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1287,'2023/12/10 17:57:59:106',2,-0.267149,0.579612,-0.015286,1.218743,0.505875,0.343444,0.758771,-0.375016,-0.351298,0.654496,0.329371,-0.927139,-0.398042,-0.090084,0.198731,-0.649003,-0.274538,-0.414736,-1.148775,0.016445,-0.273478,-0.079436,-0.092258,0.236434,0.416683,-0.098727,-0.252515,-0.836544,-1.016699,0.231259,-0.211411,0.853127,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1288,'2023/12/10 17:57:59:207',2,-0.222503,0.548311,-0.005831,1.154922,0.556114,0.409173,0.753323,-0.337603,-0.329279,0.623337,0.284916,-0.91775,-0.419929,-0.075308,0.19518,-0.662296,-0.272366,-0.426076,-1.198409,0.027977,-0.235049,-0.074154,-0.119155,0.231686,0.421999,-0.068177,-0.234334,-0.803013,-1.019209,0.219674,-0.152798,0.883668,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1289,'2023/12/10 17:57:59:307',2,-0.159257,0.544614,-0.011389,0.990711,0.636035,0.516117,0.727404,-0.307712,-0.295024,0.451875,0.304603,-0.853076,-0.516202,-0.109613,0.143226,-0.758136,-0.304781,-0.757278,-1.008348,0.090274,-0.101032,0.016029,-0.201764,0.221419,0.405862,0.098512,-0.155296,-0.480925,-0.997562,0.360536,-0.025456,0.965662,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1290,'2023/12/10 17:57:59:407',2,-0.185531,0.58279,-0.015808,0.965554,0.525344,0.513241,0.722178,-0.391535,-0.298792,0.363302,0.320631,-0.828936,-0.557259,-0.154533,0.146035,-0.783966,-0.28635,-0.837895,-0.962485,0.124707,-0.0747,0.040866,-0.224814,0.217174,0.401595,0.127108,-0.083867,-0.393623,-0.976289,0.379348,-0.003729,0.982099,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1291,'2023/12/10 17:57:59:507',2,0.056634,0.609417,-0.03757,1.009985,0.524709,0.562761,0.710426,-0.346633,-0.26567,0.307612,0.356531,-0.791658,-0.715652,-0.170007,0.174319,-0.834872,-0.275769,-0.866817,-0.658549,0.161168,0.09724,0.120823,-0.281626,0.200563,0.372634,0.09509,0.032936,-0.079269,-0.94528,0.342196,0.055685,1.062518,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1292,'2023/12/10 17:57:59:608',2,0.0087,0.609302,-0.033737,0.500286,0.499169,0.421096,0.702267,-0.374355,-0.255174,0.080505,0.210605,-0.755973,-0.727796,-0.127922,0.184437,-0.861693,-0.27052,-0.940991,-0.62104,0.175629,0.119182,0.157224,-0.314268,0.187868,0.381524,0.402887,0.088116,0.120848,-0.933578,0.345118,0.042596,1.064421,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1293,'2023/12/10 17:57:59:707',2,-0.112683,0.58843,-0.041683,-0.164182,0.001457,0.439445,0.69644,-0.335283,-0.263513,-0.198728,0.159478,-0.723477,-0.654853,-0.016267,0.079868,-0.912797,-0.169628,-0.803456,-0.602772,0.192855,0.086747,0.155202,-0.356869,0.183072,0.403188,0.560969,0.020204,-0.128456,-0.955822,0.308694,0.031516,1.026305,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1294,'2023/12/10 17:57:59:810',2,-0.1324,0.559653,-0.039073,-0.270118,-0.08196,0.399029,0.693927,-0.297807,-0.258846,-0.172081,0.125651,-0.720358,-0.652839,-0.026297,0.087704,-0.920351,-0.174922,-0.718028,-0.572933,0.198656,0.094703,0.149524,-0.372214,0.183698,0.400877,0.557425,0.009762,-0.240907,-0.946942,0.29412,0.023166,0.986213,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1295,'2023/12/10 17:58:01:312',2,-0.554974,0.197055,-0.080464,0.546349,-1.041349,0.392542,0.630442,0.169241,-0.02248,-0.025758,0.129641,-0.773505,-0.413042,-0.799757,-0.059941,-0.780956,-0.03746,-0.745535,0.018725,-0.313313,-0.351347,-0.006192,-0.148574,0.009361,0.149002,-0.115949,0.495312,0.107196,-1.551859,-0.523137,0.569732,0.152798,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1296,'2023/12/10 17:58:01:412',2,-0.565945,0.027922,-0.190429,0.496951,-0.98627,0.363593,0.627021,0.177151,-0.064901,0.002585,-0.032118,-0.756329,-0.447831,-0.950971,-0.077222,-0.797014,-0.101378,-0.909346,0.015701,-0.337409,-0.349852,-0.016055,-0.095642,-0.007273,0.062395,0.04099,0.395317,0.050392,-1.555346,-0.317365,0.735186,0.076845,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1297,'2023/12/10 17:58:01:512',2,-0.506525,-0.557369,-0.537289,0.288712,-0.661131,0.55899,0.645149,0.009974,-0.325288,-0.337644,-0.178281,-0.723242,-0.443438,-0.889193,0.035671,-0.845912,-0.375464,-0.428186,-0.069621,-0.32248,-0.322748,0.022877,-0.015274,-0.025292,-0.189866,0.114957,0.209053,-0.035576,-1.472851,0.619344,0.912598,0.163904,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1298,'2023/12/10 17:58:01:612',2,-0.511505,-0.553954,-0.538825,0.280338,-0.65502,0.553122,0.645123,0.015374,-0.342722,-0.33233,-0.179411,-0.720946,-0.44082,-0.887204,0.041857,-0.847305,-0.375943,-0.421501,-0.063093,-0.323352,-0.323182,0.021763,-0.004801,-0.024466,-0.189349,0.120179,0.202261,-0.040854,-1.46578,0.621393,0.917958,0.161636,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1299,'2023/12/10 17:58:01:712',2,-0.528197,-0.549613,-0.541572,0.251325,-0.629747,0.57496,0.642401,0.032513,-0.423847,-0.296673,-0.148772,-0.712737,-0.431406,-0.913874,0.0623,-0.851185,-0.378252,-0.402348,-0.0415,-0.32126,-0.327001,0.017828,0.027474,-0.023393,-0.185787,0.100195,0.185225,-0.054375,-1.453977,0.646082,0.951218,0.153668,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1300,'2023/12/10 17:58:01:813',2,-0.520882,-0.590267,-0.46244,0.204917,-0.578347,0.592492,0.646891,0.047727,-0.540118,-0.445275,-0.138101,-0.707833,-0.439472,-0.833619,0.124777,-0.858981,-0.575322,-0.455278,-0.077749,-0.30145,-0.311601,0.017458,0.053824,-0.037945,-0.259762,-0.122867,0.159315,-0.081151,-1.358906,0.516168,0.975025,0.131134,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1301,'2023/12/10 17:58:01:912',2,-0.531754,-0.541089,-0.228977,0.190548,-0.54448,0.508797,0.655787,0.164262,-0.618262,-0.537897,-0.05338,-0.699168,-0.453477,-0.753375,0.187035,-0.855781,-0.617463,-0.466745,-0.068559,-0.284904,-0.309639,0.001126,0.077972,-0.043516,-0.303023,-0.403222,0.164958,-0.102879,-1.193631,0.018484,0.964936,0.07348,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1302,'2023/12/10 17:58:02:013',2,-0.531774,-0.541087,-0.230318,0.19156,-0.552173,0.505423,0.657069,0.164172,-0.611531,-0.536657,-0.062366,-0.697565,-0.453638,-0.753233,0.185042,-0.855892,-0.616651,-0.468619,-0.06552,-0.288652,-0.309131,0.00128,0.081954,-0.043928,-0.303714,-0.403515,0.162477,-0.0984,-1.195737,0.017968,0.954839,0.073016,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1303,'2023/12/10 17:58:02:114',2,-0.551665,-0.561546,-0.232591,0.128704,-0.696168,0.502473,0.676448,0.203938,-0.560169,-0.486261,-0.090309,-0.65893,-0.45707,-0.793954,0.146908,-0.870221,-0.60242,-0.523338,-0.03619,-0.337003,-0.296086,0.009246,0.143071,-0.040357,-0.301308,-0.493546,0.113208,-0.058555,-1.216311,0.0431,0.824928,0.070349,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1304,'2023/12/10 17:58:02:214',2,-0.555635,-0.484009,-0.187336,0.11875,-0.773471,0.501633,0.6901,0.016097,-0.539145,-0.476519,-0.185382,-0.638843,-0.459355,-0.847077,0.171072,-0.87841,-0.617118,-0.554547,-0.026105,-0.363852,-0.291616,0.016261,0.185593,-0.043815,-0.338235,-0.442939,0.079558,-0.083638,-1.175225,-0.258378,0.764224,0.05258,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1305,'2023/12/10 17:58:02:314',2,-0.570855,-0.558388,-0.144481,0.073261,-0.807408,0.592786,0.744937,-0.185904,-0.347687,-0.275067,-0.286366,-0.573802,-0.461059,-1.200099,0.143873,-0.887035,-0.581484,-0.559163,0.050149,-0.400544,-0.292197,-0.017629,0.292218,-0.121071,-0.374279,-0.216346,-0.020593,-0.11684,-1.085637,-0.342987,0.664955,0.00885,0,0.58,0.39,0,0.73,0.7,0.12,0.5
1306,'2023/12/10 17:58:06:807',2,-0.264219,-0.659038,0.016698,-0.41744,-0.656344,-0.365704,-0.380686,-0.526575,-0.035703,0.015657,-0.403081,-0.843124,-0.384415,0.899908,-0.296542,1.076123,-0.425851,0.065647,-0.378875,0.163263,-0.308359,-0.095069,0.629913,-0.809658,-0.526302,-0.151655,-0.241189,-0.340967,-0.269394,-0.009667,1.363654,-0.236809,0,0.58,0.39,0,0.72,0.2,0.12,0.5
1307,'2023/12/10 17:58:06:907',2,-0.268584,-0.664245,0.016675,-0.419945,-0.649508,-0.367108,-0.380593,-0.524783,-0.036097,0.021784,-0.408374,-0.842172,-0.377648,0.905883,-0.294653,1.073782,-0.424879,0.067133,-0.380653,0.163842,-0.306471,-0.094954,0.628882,-0.809891,-0.526404,-0.150138,-0.243802,-0.355322,-0.270711,-0.00987,1.364049,-0.234754,0,0.58,0.39,0,0.72,0.2,0.12,0.5
1308,'2023/12/10 17:58:07:007',2,-0.281836,-0.679176,0.016136,-0.426,-0.618865,-0.369128,-0.381407,-0.517508,-0.030148,0.032515,-0.417984,-0.833906,-0.359515,0.911944,-0.291034,1.068609,-0.422332,0.07053,-0.380491,0.161966,-0.298808,-0.098294,0.626027,-0.809585,-0.527131,-0.148148,-0.247161,-0.417233,-0.273457,-0.013638,1.366162,-0.228458,0,0.58,0.39,0,0.72,0.2,0.12,0.5
1309,'2023/12/10 17:58:07:107',2,-0.537697,-0.786738,0.011742,-0.541005,-0.344952,-0.437523,-0.382135,-0.470311,-0.008721,0.09065,-0.432941,-0.784378,-0.212264,0.809752,-0.227142,1.0503,-0.408646,0.173167,-0.47315,0.141408,-0.246543,-0.082315,0.611046,-0.805389,-0.531732,-0.107893,-0.143522,-0.788305,-0.247336,-0.083005,1.34618,-0.192388,0,0.58,0.39,0,0.72,0.2,0.12,0.5
1310,'2023/12/10 17:58:07:208',2,-0.718938,-0.887519,0.013291,-0.599078,0.084498,-0.465386,-0.368578,-0.398678,-0.040635,0.16162,-0.452,-0.63671,-0.047794,0.914751,-0.097689,0.950412,-0.390984,0.108664,-0.537645,0.116062,-0.205462,-0.117618,0.604464,-0.801549,-0.531175,-0.026512,0.040876,-1.248568,-0.214187,-0.099437,1.28835,-0.149186,0,0.58,0.39,0,0.72,0.2,0.12,0.5
1311,'2023/12/10 17:58:07:308',2,-0.782042,-1.031832,0.01688,-0.739174,0.439517,-0.450565,-0.354812,-0.264338,-0.146856,0.320105,-0.566039,-0.4909,0.059374,1.005339,0.185588,0.943644,-0.371143,0.239802,-0.57963,0.050217,-0.137861,-0.081132,0.588422,-0.809294,-0.534802,0.090791,0.17998,-1.737974,-0.187246,-0.129431,1.233703,-0.114015,0,0.58,0.39,0,0.72,0.2,0.12,0.5
